,Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Phone_Status,Email_Status
490,EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2/26/2024,83912.22,bob.garcia@example.com,1206021287,Average,False,Finance,New York,Valid,Needs Verification
491,EMP1491,Frank,Jones,25.0,Sales-New York,Active,9/29/2021,99669.86,frank.jones@example.com,6652683414,Average,False,Sales,New York,Valid,Needs Verification
492,EMP1492,Alice,Smith,30.0,Admin-New York,Active,5/25/2021,52314.97,alice.smith@example.com,5999101575,Excellent,False,Admin,New York,Valid,Needs Verification
493,EMP1493,Frank,Miller,30.0,HR-California,Inactive,10/31/2022,77785.96,frank.miller@example.com,7647229811,Excellent,False,HR,California,Valid,Needs Verification
494,EMP1494,Alice,Jones,30.0,HR-Florida,Pending,7/2/2022,62430.86,alice.jones@example.com,,Poor,False,HR,Florida,Invalid,Needs Verification
495,EMP1495,Frank,Davis,35.0,Admin-California,Pending,8/28/2024,98219.54,frank.davis@example.com,9413475097,Good,True,Admin,California,Valid,Needs Verification
496,EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,10/21/2024,65494.58,grace.williams@example.com,8986456521,Average,True,Admin,Illinois,Valid,Needs Verification
497,EMP1497,David,Brown,35.0,DevOps-Florida,Pending,2/11/2020,110524.1,david.brown@example.com,,Average,False,DevOps,Florida,Invalid,Needs Verification
498,EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,5/16/2023,106060.54,alice.smith@example.com,4214477323,Poor,False,Admin,Nevada,Valid,Needs Verification
499,EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,7/29/2022,67639.91,eva.brown@example.com,4913421387,Excellent,True,Finance,Florida,Valid,Needs Verification
500,EMP1500,Grace,Davis,30.0,Cloud Tech-Texas,Pending,9/18/2023,117653.98,grace.davis@example.com,2090883069,Good,True,Cloud Tech,Texas,Valid,Needs Verification
501,EMP1501,Eva,Jones,35.0,DevOps-Texas,Inactive,5/10/2020,73539.86,eva.jones@example.com,5349678273,Excellent,True,DevOps,Texas,Valid,Needs Verification
502,EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,8/27/2023,70915.38,frank.jones@example.com,1176741240,Excellent,True,HR,Nevada,Valid,Needs Verification
503,EMP1503,David,Garcia,25.0,Sales-Florida,Pending,10/16/2021,97652.9,david.garcia@example.com,5131528546,Excellent,False,Sales,Florida,Valid,Needs Verification
504,EMP1504,Heidi,Davis,35.0,HR-Florida,Inactive,3/6/2022,101571.25,heidi.davis@example.com,8150618537,Excellent,False,HR,Florida,Valid,Needs Verification
505,EMP1505,David,Smith,35.0,DevOps-Nevada,Active,11/6/2023,87424.46,david.smith@example.com,,Average,True,DevOps,Nevada,Invalid,Needs Verification
506,EMP1506,Frank,Garcia,30.0,HR-New York,Pending,11/30/2024,89077.36,frank.garcia@example.com,2727423182,Average,False,HR,New York,Valid,Needs Verification
507,EMP1507,Heidi,Williams,30.0,DevOps-California,Pending,7/13/2024,89132.22,heidi.williams@example.com,,Excellent,True,DevOps,California,Invalid,Needs Verification
508,EMP1508,Frank,Garcia,25.0,Admin-California,Active,3/4/2024,111000.26,frank.garcia@example.com,4969357823,Good,False,Admin,California,Valid,Needs Verification
509,EMP1509,Frank,Johnson,35.0,HR-Illinois,Inactive,8/7/2022,109584.97,frank.johnson@example.com,3477695873,Poor,True,HR,Illinois,Valid,Needs Verification
510,EMP1510,Bob,Smith,40.0,Admin-Illinois,Active,11/11/2024,97648.84,bob.smith@example.com,1314675360,Good,False,Admin,Illinois,Valid,Needs Verification
511,EMP1511,Grace,Johnson,25.0,Admin-New York,Active,12/2/2021,78643.43,grace.johnson@example.com,2751562778,Good,True,Admin,New York,Valid,Needs Verification
512,EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,5/14/2024,55656.8,heidi.davis@example.com,6304483607,Good,True,HR,Nevada,Valid,Needs Verification
513,EMP1513,Charlie,Miller,35.0,DevOps-Texas,Active,7/14/2022,69146.95,charlie.miller@example.com,5456676639,Excellent,False,DevOps,Texas,Valid,Needs Verification
514,EMP1514,Charlie,Johnson,30.0,Admin-Florida,Active,9/22/2020,93013.58,charlie.johnson@example.com,4735047638,Average,True,Admin,Florida,Valid,Needs Verification
515,EMP1515,Grace,Williams,40.0,Finance-Florida,Active,3/18/2020,87364.78,grace.williams@example.com,2831995297,Good,False,Finance,Florida,Valid,Needs Verification
516,EMP1516,Alice,Garcia,35.0,Sales-New York,Active,10/17/2023,50288.67,alice.garcia@example.com,,Excellent,False,Sales,New York,Invalid,Needs Verification
517,EMP1517,David,Miller,35.0,HR-New York,Active,2/24/2022,85233.55,david.miller@example.com,3583286341,Good,True,HR,New York,Valid,Needs Verification
518,EMP1518,Bob,Garcia,25.0,HR-California,Inactive,1/30/2024,86420.19,bob.garcia@example.com,5563830007,Good,False,HR,California,Valid,Needs Verification
519,EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,3/16/2024,63189.82,grace.johnson@example.com,1867024402,Excellent,False,HR,Florida,Valid,Needs Verification
520,EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,9/25/2020,64783.32,grace.garcia@example.com,3041662410,Average,False,Admin,New York,Valid,Needs Verification
521,EMP1521,Charlie,Davis,25.0,HR-Nevada,Pending,6/10/2024,52615.44,charlie.davis@example.com,1860089218,Average,False,HR,Nevada,Valid,Needs Verification
522,EMP1522,Eva,Miller,30.0,Sales-Texas,Pending,4/8/2020,96337.89,eva.miller@example.com,6394568043,Poor,False,Sales,Texas,Valid,Needs Verification
523,EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,6/28/2022,76617.76,alice.davis@example.com,7314976460,Excellent,True,DevOps,Texas,Valid,Needs Verification
524,EMP1524,Heidi,Johnson,30.0,Admin-Nevada,Pending,7/14/2023,50651.32,heidi.johnson@example.com,3684748835,Poor,False,Admin,Nevada,Valid,Needs Verification
525,EMP1525,Bob,Davis,30.0,HR-Illinois,Pending,12/6/2023,59601.45,bob.davis@example.com,,Poor,False,HR,Illinois,Invalid,Needs Verification
526,EMP1526,Bob,Williams,30.0,DevOps-Illinois,Active,8/1/2021,57980.88,bob.williams@example.com,6375791451,Poor,False,DevOps,Illinois,Valid,Needs Verification
527,EMP1527,David,Johnson,30.0,Admin-California,Pending,2/17/2021,75054.53,david.johnson@example.com,1182379311,Average,False,Admin,California,Valid,Needs Verification
528,EMP1528,Charlie,Johnson,25.0,Sales-Florida,Active,11/10/2023,115318.7,charlie.johnson@example.com,6978930745,Excellent,False,Sales,Florida,Valid,Needs Verification
529,EMP1529,Alice,Johnson,25.0,DevOps-Texas,Active,9/6/2024,90190.69,alice.johnson@example.com,4520599603,Poor,True,DevOps,Texas,Valid,Needs Verification
530,EMP1530,Bob,Smith,30.0,Cloud Tech-Nevada,Pending,7/26/2020,113334.56,bob.smith@example.com,3878753576,Excellent,False,Cloud Tech,Nevada,Valid,Needs Verification
531,EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,7/23/2020,106922.49,heidi.garcia@example.com,8811616201,Excellent,True,HR,Florida,Valid,Needs Verification
532,EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2/21/2024,58113.07,eva.smith@example.com,8123710671,Average,True,DevOps,California,Valid,Needs Verification
533,EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,12/15/2020,73006.26,alice.smith@example.com,8728660415,Poor,True,Admin,Nevada,Valid,Needs Verification
534,EMP1534,Eva,Williams,25.0,HR-California,Active,8/21/2020,78054.43,eva.williams@example.com,4485959223,Poor,True,HR,California,Valid,Needs Verification
535,EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,8/21/2023,112028.67,eva.miller@example.com,8395894772,Excellent,False,DevOps,Florida,Valid,Needs Verification
536,EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,4/24/2023,83787.24,charlie.garcia@example.com,5228705621,Good,True,Admin,Texas,Valid,Needs Verification
537,EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,6/6/2023,52017.14,heidi.davis@example.com,7104331874,Average,True,Sales,Florida,Valid,Needs Verification
538,EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,6/21/2022,53218.06,charlie.jones@example.com,1097921582,Average,False,Finance,Texas,Valid,Needs Verification
539,EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,4/20/2024,102053.67,frank.johnson@example.com,5034469458,Average,False,DevOps,Nevada,Valid,Needs Verification
540,EMP1540,David,Davis,35.0,Sales-Illinois,Pending,12/5/2023,93276.73,david.davis@example.com,6488319212,Average,False,Sales,Illinois,Valid,Needs Verification
541,EMP1541,David,Johnson,40.0,HR-Nevada,Pending,8/6/2023,76941.36,david.johnson@example.com,4249128964,Poor,True,HR,Nevada,Valid,Needs Verification
542,EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,10/4/2024,82850.23,alice.williams@example.com,9994973202,Poor,False,DevOps,New York,Valid,Needs Verification
543,EMP1543,Charlie,Johnson,25.0,Finance-California,Active,11/8/2021,117910.15,charlie.johnson@example.com,3192227050,Good,False,Finance,California,Valid,Needs Verification
544,EMP1544,David,Smith,30.0,DevOps-Florida,Inactive,7/31/2024,66450.0,david.smith@example.com,,Average,True,DevOps,Florida,Invalid,Needs Verification
545,EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,8/31/2020,118646.95,heidi.garcia@example.com,3866675484,Average,False,Finance,Florida,Valid,Needs Verification
546,EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2/15/2023,88436.92,alice.jones@example.com,8193242686,Excellent,False,Finance,Florida,Valid,Needs Verification
547,EMP1547,Eva,Brown,30.0,Sales-New York,Pending,10/7/2023,81934.55,eva.brown@example.com,7418652056,Poor,False,Sales,New York,Valid,Needs Verification
548,EMP1548,Alice,Johnson,30.0,Finance-California,Pending,4/20/2024,93383.06,alice.johnson@example.com,5639836519,Average,False,Finance,California,Valid,Needs Verification
549,EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,3/30/2021,50153.79,frank.davis@example.com,3758309450,Good,True,Cloud Tech,Texas,Valid,Needs Verification
550,EMP1550,Eva,Smith,30.0,Sales-California,Pending,8/5/2020,53204.47,eva.smith@example.com,5480940475,Good,False,Sales,California,Valid,Needs Verification
551,EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2/5/2021,63128.04,charlie.brown@example.com,,Poor,False,Cloud Tech,California,Invalid,Needs Verification
552,EMP1552,Grace,Jones,30.0,Finance-New York,Pending,11/23/2021,57543.6,grace.jones@example.com,2781050921,Good,True,Finance,New York,Valid,Needs Verification
553,EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,10/29/2022,59424.52,bob.brown@example.com,2161070517,Good,False,Finance,Nevada,Valid,Needs Verification
554,EMP1554,Alice,Smith,30.0,Finance-Illinois,Inactive,11/7/2022,104675.7,alice.smith@example.com,4390552957,Poor,True,Finance,Illinois,Valid,Needs Verification
555,EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,5/14/2023,92431.25,charlie.garcia@example.com,,Average,False,Cloud Tech,Florida,Invalid,Needs Verification
556,EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,7/14/2021,77850.9,grace.garcia@example.com,2704938619,Average,True,Sales,Nevada,Valid,Needs Verification
557,EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,5/18/2023,99001.0,eva.miller@example.com,4485157918,Good,True,Admin,New York,Valid,Needs Verification
558,EMP1558,Eva,Garcia,30.0,HR-Nevada,Pending,2/7/2023,94280.83,eva.garcia@example.com,7111212589,Good,True,HR,Nevada,Valid,Needs Verification
559,EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,8/24/2023,118262.56,eva.miller@example.com,2035713431,Average,True,DevOps,New York,Valid,Needs Verification
560,EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,4/8/2023,89944.67,frank.brown@example.com,4064242955,Poor,False,HR,Illinois,Valid,Needs Verification
561,EMP1561,Grace,Williams,30.0,HR-Florida,Active,12/6/2022,57452.93,grace.williams@example.com,3343244740,Good,True,HR,Florida,Valid,Needs Verification
562,EMP1562,Alice,Davis,25.0,Admin-California,Active,8/9/2021,97837.32,alice.davis@example.com,7595587208,Excellent,False,Admin,California,Valid,Needs Verification
563,EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,1/4/2022,106981.84,alice.davis@example.com,6289365434,Poor,True,Admin,Illinois,Valid,Needs Verification
564,EMP1564,David,Brown,30.0,Finance-New York,Pending,5/25/2024,105778.36,david.brown@example.com,8841834373,Good,True,Finance,New York,Valid,Needs Verification
565,EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,10/2/2021,117608.32,alice.johnson@example.com,,Good,True,Finance,Florida,Invalid,Needs Verification
566,EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,7/21/2023,99324.03,eva.johnson@example.com,9690515025,Excellent,False,Sales,Florida,Valid,Needs Verification
567,EMP1567,David,Garcia,30.0,HR-Florida,Active,10/30/2023,55212.83,david.garcia@example.com,7551254277,Excellent,True,HR,Florida,Valid,Needs Verification
568,EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2/13/2023,68496.77,bob.davis@example.com,2079799666,Average,False,Cloud Tech,Florida,Valid,Needs Verification
569,EMP1569,Eva,Davis,25.0,HR-Florida,Pending,11/13/2020,52795.84,eva.davis@example.com,3459576402,Poor,False,HR,Florida,Valid,Needs Verification
570,EMP1570,Alice,Miller,30.0,DevOps-California,Inactive,6/5/2024,90087.39,alice.miller@example.com,8166496901,Poor,False,DevOps,California,Valid,Needs Verification
571,EMP1571,Frank,Williams,30.0,Admin-New York,Pending,5/19/2020,105038.08,frank.williams@example.com,8249839224,Average,False,Admin,New York,Valid,Needs Verification
572,EMP1572,Grace,Smith,25.0,HR-New York,Active,9/20/2023,73231.85,grace.smith@example.com,,Poor,False,HR,New York,Invalid,Needs Verification
573,EMP1573,David,Johnson,30.0,Sales-Florida,Pending,8/13/2024,102649.36,david.johnson@example.com,2324412335,Poor,False,Sales,Florida,Valid,Needs Verification
574,EMP1574,Bob,Davis,35.0,Finance-New York,Pending,6/10/2023,114302.51,bob.davis@example.com,1328507250,Poor,False,Finance,New York,Valid,Needs Verification
575,EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,6/9/2021,87816.61,alice.miller@example.com,7863767315,Poor,False,Finance,Texas,Valid,Needs Verification
576,EMP1576,Frank,Jones,30.0,Sales-Florida,Inactive,3/30/2020,70750.38,frank.jones@example.com,2526546967,Poor,False,Sales,Florida,Valid,Needs Verification
577,EMP1577,Frank,Miller,30.0,Cloud Tech-Texas,Active,5/2/2024,85547.87,frank.miller@example.com,1579039234,Excellent,True,Cloud Tech,Texas,Valid,Needs Verification
578,EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,11/6/2024,97978.36,bob.johnson@example.com,5580996131,Poor,True,DevOps,Nevada,Valid,Needs Verification
579,EMP1579,David,Johnson,30.0,DevOps-Nevada,Inactive,8/17/2023,107172.8,david.johnson@example.com,7303461561,Excellent,True,DevOps,Nevada,Valid,Needs Verification
580,EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,3/18/2020,56126.46,charlie.miller@example.com,6244670461,Poor,True,Finance,Nevada,Valid,Needs Verification
581,EMP1581,Eva,Smith,30.0,Cloud Tech-Illinois,Active,6/13/2021,78534.29,eva.smith@example.com,2681715159,Average,True,Cloud Tech,Illinois,Valid,Needs Verification
582,EMP1582,Grace,Brown,40.0,HR-Texas,Inactive,10/10/2023,85547.87,grace.brown@example.com,2529867075,Good,False,HR,Texas,Valid,Needs Verification
583,EMP1583,Bob,Johnson,30.0,Cloud Tech-Nevada,Active,1/2/2022,114963.34,bob.johnson@example.com,6046419784,Excellent,False,Cloud Tech,Nevada,Valid,Needs Verification
584,EMP1584,Eva,Miller,30.0,Cloud Tech-California,Inactive,2/20/2022,77657.93,eva.miller@example.com,7585126860,Poor,False,Cloud Tech,California,Valid,Needs Verification
585,EMP1585,Heidi,Davis,30.0,Sales-New York,Active,3/9/2024,77369.48,heidi.davis@example.com,2059438975,Average,False,Sales,New York,Valid,Needs Verification
586,EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,8/19/2023,76119.14,eva.miller@example.com,,Good,False,HR,Nevada,Invalid,Needs Verification
587,EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,5/6/2023,77585.72,charlie.williams@example.com,5465408423,Excellent,False,Cloud Tech,Texas,Valid,Needs Verification
588,EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,1/26/2024,74069.62,bob.brown@example.com,5607540914,Good,False,Admin,Nevada,Valid,Needs Verification
589,EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,9/5/2024,67691.92,charlie.jones@example.com,,Average,True,Admin,New York,Invalid,Needs Verification
590,EMP1590,Alice,Smith,30.0,Finance-Nevada,Pending,5/29/2020,70345.69,alice.smith@example.com,7645793896,Excellent,True,Finance,Nevada,Valid,Needs Verification
591,EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,11/8/2021,74999.69,bob.garcia@example.com,,Good,True,DevOps,Illinois,Invalid,Needs Verification
592,EMP1592,David,Jones,25.0,HR-Illinois,Active,1/31/2021,72245.02,david.jones@example.com,1546602415,Poor,True,HR,Illinois,Valid,Needs Verification
593,EMP1593,Eva,Brown,30.0,Admin-Illinois,Pending,1/16/2022,106538.98,eva.brown@example.com,1394498829,Excellent,False,Admin,Illinois,Valid,Needs Verification
594,EMP1594,Charlie,Brown,25.0,HR-New York,Active,12/29/2023,101787.14,charlie.brown@example.com,5973642479,Good,False,HR,New York,Valid,Needs Verification
595,EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,12/2/2024,83596.78,frank.brown@example.com,9624406305,Average,False,DevOps,Nevada,Valid,Needs Verification
596,EMP1596,Eva,Jones,40.0,Sales-Texas,Active,8/15/2023,92463.94,eva.jones@example.com,2447951329,Average,True,Sales,Texas,Valid,Needs Verification
597,EMP1597,Charlie,Davis,30.0,Admin-California,Pending,12/20/2024,93863.32,charlie.davis@example.com,5319497968,Excellent,False,Admin,California,Valid,Needs Verification
598,EMP1598,Alice,Brown,30.0,DevOps-Texas,Pending,3/31/2023,78359.41,alice.brown@example.com,5867805554,Good,False,DevOps,Texas,Valid,Needs Verification
599,EMP1599,Alice,Miller,30.0,HR-Illinois,Pending,8/24/2022,95773.57,alice.miller@example.com,7277382645,Excellent,False,HR,Illinois,Valid,Needs Verification
600,EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,10/1/2020,82529.08,grace.jones@example.com,,Excellent,True,Sales,Nevada,Invalid,Needs Verification
601,EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,5/4/2021,109358.73,grace.garcia@example.com,4457702991,Good,False,Sales,Texas,Valid,Needs Verification
602,EMP1602,Charlie,Brown,30.0,Admin-Florida,Active,1/1/2021,89645.01,charlie.brown@example.com,9596604872,Good,True,Admin,Florida,Valid,Needs Verification
603,EMP1603,Charlie,Miller,40.0,HR-Texas,Active,4/8/2024,84134.95,charlie.miller@example.com,6826911632,Poor,True,HR,Texas,Valid,Needs Verification
604,EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,11/26/2022,113540.83,frank.davis@example.com,1942268652,Good,True,Cloud Tech,Nevada,Valid,Needs Verification
605,EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,10/25/2021,57225.75,heidi.williams@example.com,6945515887,Average,True,Cloud Tech,Texas,Valid,Needs Verification
606,EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,12/22/2020,76366.17,eva.davis@example.com,6367747225,Excellent,False,Sales,Illinois,Valid,Needs Verification
607,EMP1607,Bob,Garcia,30.0,HR-Florida,Active,11/23/2022,78408.95,bob.garcia@example.com,4085721695,Excellent,True,HR,Florida,Valid,Needs Verification
608,EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,10/24/2022,111742.4,frank.brown@example.com,6630932997,Average,True,Finance,Illinois,Valid,Needs Verification
609,EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,3/9/2021,60516.83,david.garcia@example.com,1996059328,Good,False,Sales,Nevada,Valid,Needs Verification
610,EMP1610,Bob,Jones,30.0,Finance-California,Pending,8/20/2020,83706.17,bob.jones@example.com,7150968831,Average,False,Finance,California,Valid,Needs Verification
611,EMP1611,David,Johnson,30.0,Admin-Nevada,Inactive,2/15/2020,67056.92,david.johnson@example.com,7532735240,Average,True,Admin,Nevada,Valid,Needs Verification
612,EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,12/29/2024,90058.85,charlie.brown@example.com,,Poor,False,DevOps,Illinois,Invalid,Needs Verification
613,EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2/28/2023,94633.59,eva.johnson@example.com,7819523709,Average,True,Sales,Florida,Valid,Needs Verification
614,EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,8/23/2022,110711.17,eva.miller@example.com,,Excellent,True,Admin,Florida,Invalid,Needs Verification
615,EMP1615,Grace,Williams,30.0,Admin-Illinois,Active,6/30/2023,96175.41,grace.williams@example.com,9807704604,Average,True,Admin,Illinois,Valid,Needs Verification
616,EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,4/15/2021,76474.79,frank.smith@example.com,6876112490,Excellent,True,Sales,Illinois,Valid,Needs Verification
617,EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,5/9/2022,107855.99,alice.garcia@example.com,2565237340,Excellent,False,Sales,Illinois,Valid,Needs Verification
618,EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,12/2/2024,104870.78,charlie.davis@example.com,5177345474,Excellent,True,Sales,Illinois,Valid,Needs Verification
619,EMP1619,Bob,Williams,25.0,Finance-Nevada,Active,5/20/2023,85547.87,bob.williams@example.com,7494902283,Good,False,Finance,Nevada,Valid,Needs Verification
620,EMP1620,Grace,Brown,30.0,Finance-California,Active,11/29/2023,87087.16,grace.brown@example.com,,Poor,False,Finance,California,Invalid,Needs Verification
621,EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,4/8/2024,108603.34,heidi.johnson@example.com,7742229463,Excellent,False,HR,Illinois,Valid,Needs Verification
622,EMP1622,Grace,Davis,30.0,HR-Florida,Active,10/25/2024,55867.23,grace.davis@example.com,3039429044,Excellent,False,HR,Florida,Valid,Needs Verification
623,EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,3/2/2024,105259.57,grace.johnson@example.com,8867925297,Good,True,Admin,Texas,Valid,Needs Verification
624,EMP1624,Bob,Jones,30.0,Cloud Tech-Florida,Pending,2/24/2021,98143.67,bob.jones@example.com,5856728726,Excellent,False,Cloud Tech,Florida,Valid,Needs Verification
625,EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,4/13/2023,67754.29,frank.johnson@example.com,6015343323,Average,True,Admin,Florida,Valid,Needs Verification
626,EMP1626,Grace,Jones,30.0,HR-Illinois,Inactive,10/25/2023,77821.79,grace.jones@example.com,9135779082,Average,False,HR,Illinois,Valid,Needs Verification
627,EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,9/17/2022,67764.44,heidi.miller@example.com,3506158147,Poor,False,HR,Illinois,Valid,Needs Verification
628,EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,8/31/2020,102346.99,frank.davis@example.com,8810798333,Excellent,True,DevOps,New York,Valid,Needs Verification
629,EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,5/28/2024,73690.65,charlie.davis@example.com,2337209483,Good,True,Admin,Illinois,Valid,Needs Verification
630,EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,7/5/2024,56376.2,alice.smith@example.com,1312840332,Average,True,Finance,Nevada,Valid,Needs Verification
631,EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,1/29/2022,55602.78,grace.brown@example.com,9977180512,Good,False,Cloud Tech,California,Valid,Needs Verification
632,EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,8/9/2021,99812.41,grace.jones@example.com,7171731892,Good,False,Sales,Nevada,Valid,Needs Verification
633,EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,10/7/2024,95981.9,charlie.smith@example.com,9749096172,Average,True,Finance,Texas,Valid,Needs Verification
634,EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,11/22/2022,98891.48,eva.johnson@example.com,9970469471,Good,True,Cloud Tech,Illinois,Valid,Needs Verification
635,EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,11/18/2020,56079.0,alice.johnson@example.com,5878444834,Average,True,Admin,Nevada,Valid,Needs Verification
636,EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,4/15/2023,85547.87,grace.smith@example.com,4884712704,Good,True,DevOps,Florida,Valid,Needs Verification
637,EMP1637,Bob,Davis,25.0,Sales-California,Pending,8/26/2024,89137.97,bob.davis@example.com,8772216416,Average,False,Sales,California,Valid,Needs Verification
638,EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,7/20/2022,115079.97,frank.johnson@example.com,5823133483,Excellent,True,Admin,Illinois,Valid,Needs Verification
639,EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2/18/2023,55067.02,eva.garcia@example.com,5871493924,Poor,True,Finance,Illinois,Valid,Needs Verification
640,EMP1640,Bob,Miller,30.0,HR-Illinois,Pending,5/27/2021,98593.43,bob.miller@example.com,2362292586,Average,True,HR,Illinois,Valid,Needs Verification
641,EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,8/1/2022,112756.67,heidi.miller@example.com,9643474523,Average,True,HR,Florida,Valid,Needs Verification
642,EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,7/21/2023,105205.92,heidi.garcia@example.com,5557469659,Poor,False,HR,Texas,Valid,Needs Verification
643,EMP1643,David,Smith,35.0,Finance-California,Pending,1/2/2023,50680.62,david.smith@example.com,6065274032,Average,True,Finance,California,Valid,Needs Verification
644,EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,3/13/2024,107475.23,david.garcia@example.com,4450566587,Average,False,Cloud Tech,Florida,Valid,Needs Verification
645,EMP1645,Charlie,Jones,40.0,HR-California,Active,3/20/2023,68835.3,charlie.jones@example.com,3398741131,Good,True,HR,California,Valid,Needs Verification
646,EMP1646,David,Jones,40.0,DevOps-New York,Active,2/15/2024,66943.96,david.jones@example.com,5797067348,Poor,True,DevOps,New York,Valid,Needs Verification
647,EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,11/15/2020,104525.69,david.smith@example.com,9601054856,Excellent,False,Admin,Illinois,Valid,Needs Verification
648,EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,3/27/2020,109360.74,bob.garcia@example.com,4172156228,Average,True,Sales,Texas,Valid,Needs Verification
649,EMP1649,Frank,Jones,40.0,Sales-California,Inactive,1/9/2021,118907.63,frank.jones@example.com,4938173597,Poor,False,Sales,California,Valid,Needs Verification
650,EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,4/20/2020,86801.48,eva.davis@example.com,4884021556,Good,False,Admin,Illinois,Valid,Needs Verification
651,EMP1651,Alice,Garcia,30.0,HR-Florida,Pending,5/8/2024,62236.03,alice.garcia@example.com,3257375533,Excellent,True,HR,Florida,Valid,Needs Verification
652,EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,10/12/2023,64752.67,heidi.davis@example.com,4902166669,Poor,False,DevOps,Texas,Valid,Needs Verification
653,EMP1653,Frank,Jones,35.0,Sales-California,Active,1/28/2023,68399.43,frank.jones@example.com,8085096084,Excellent,False,Sales,California,Valid,Needs Verification
